"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_km","duration_seconds"
"Push workout 1 and abs","3 Aug 2021, 20:42","3 Aug 2021, 21:55","","Incline Bench Press (Dumbbell)",,"",0,"normal",30,16,,
"Push workout 1 and abs","3 Aug 2021, 20:42","3 Aug 2021, 21:55","","Incline Bench Press (Dumbbell)",,"",1,"normal",30,13,,
"Push workout 1 and abs","3 Aug 2021, 20:42","3 Aug 2021, 21:55","","Incline Bench Press (Dumbbell)",,"",2,"normal",30,12,,
"Push workout 1 and abs","3 Aug 2021, 20:42","3 Aug 2021, 21:55","","Bench Press (Dumbbell)",,"",0,"normal",30,20,,
"Push workout 1 and abs","3 Aug 2021, 20:42","3 Aug 2021, 21:55","","Bench Press (Dumbbell)",,"",1,"normal",30,17,,
"Push workout 1 and abs","3 Aug 2021, 20:42","3 Aug 2021, 21:55","","Bench Press (Dumbbell)",,"",2,"normal",30,16,,
"Push workout 1 and abs","3 Aug 2021, 20:42","3 Aug 2021, 21:55","","Shoulder Press (Dumbbell)",,"",0,"normal",20,25,,
"Push workout 1 and abs","3 Aug 2021, 20:42","3 Aug 2021, 21:55","","Shoulder Press (Dumbbell)",,"",1,"normal",30,12,,
"Push workout 1 and abs","3 Aug 2021, 20:42","3 Aug 2021, 21:55","","Shoulder Press (Dumbbell)",,"",2,"normal",30,9,,
"Push workout 1 and abs","3 Aug 2021, 20:42","3 Aug 2021, 21:55","","Shoulder Press (Dumbbell)",,"",3,"normal",30,7,,
"Push workout 1 and abs","3 Aug 2021, 20:42","3 Aug 2021, 21:55","","Skullcrusher (Barbell)",,"",0,"normal",20,14,,
"Push workout 1 and abs","3 Aug 2021, 20:42","3 Aug 2021, 21:55","","Skullcrusher (Barbell)",,"",1,"normal",20,16,,
"Push workout 1 and abs","3 Aug 2021, 20:42","3 Aug 2021, 21:55","","Skullcrusher (Barbell)",,"",2,"normal",20,13,,
"Push workout 1 and abs","3 Aug 2021, 20:42","3 Aug 2021, 21:55","","Bench Dip",,"",0,"normal",,12,,
"Push workout 1 and abs","3 Aug 2021, 20:42","3 Aug 2021, 21:55","","Bench Dip",,"",1,"normal",,11,,
"Push workout 1 and abs","3 Aug 2021, 20:42","3 Aug 2021, 21:55","","Bench Dip",,"",2,"normal",,9,,
"Push workout 1 and abs","3 Aug 2021, 20:42","3 Aug 2021, 21:55","","Triceps Extension (Dumbbell)",,"",0,"normal",15,20,,
"Push workout 1 and abs","3 Aug 2021, 20:42","3 Aug 2021, 21:55","","Triceps Extension (Dumbbell)",,"",1,"normal",15,19,,
"Push workout 1 and abs","3 Aug 2021, 20:42","3 Aug 2021, 21:55","","Triceps Extension (Dumbbell)",,"",2,"normal",15,12,,
"Yoga 🧘🏻‍♀️","2 Aug 2021, 19:35","2 Aug 2021, 20:41","","Yoga",,"Yin yoga",0,"normal",,,,3960
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Treadmill",,"",0,"normal",,,,600
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Stretching",,"",0,"normal",,,,4807
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Squat (Barbell)",,"",0,"normal",40,14,,
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Squat (Barbell)",,"",1,"normal",40,12,,
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Squat (Barbell)",,"",2,"normal",40,12,,
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Hip Thrust (Barbell)",,"",0,"normal",30,16,,
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Hip Thrust (Barbell)",,"",1,"normal",30,16,,
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Hip Thrust (Barbell)",,"",2,"normal",30,15,,
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Goblet Squat",,"",0,"normal",10,12,,
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Goblet Squat",,"",1,"normal",10,12,,
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Goblet Squat",,"",2,"normal",10,12,,
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Leg Press Horizontal (Machine)",,"",0,"normal",110,20,,
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Leg Press Horizontal (Machine)",,"",1,"normal",110,18,,
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Leg Press Horizontal (Machine)",,"",2,"normal",120,15,,
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Leg Extension (Machine)",,"",0,"normal",70,20,,
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Leg Extension (Machine)",,"",1,"normal",80,17,,
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Leg Extension (Machine)",,"",2,"normal",80,15,,
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Single Leg Glute Bridge",,"",0,"normal",,12,,
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Single Leg Glute Bridge",,"",1,"normal",,12,,
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Single Leg Glute Bridge",,"",2,"normal",,12,,
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Single Leg Glute Bridge",,"",3,"normal",,12,,
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Glute Kickback on Floor",,"",0,"normal",,25,,
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Glute Kickback on Floor",,"",1,"normal",,25,,
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Glute Kickback on Floor",,"",2,"normal",,25,,
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Glute Kickback on Floor",,"",3,"normal",,25,,
"Leg day A","1 Aug 2021, 15:50","1 Aug 2021, 17:30","","Stretching",,"",0,"normal",,,,600
"Yoga 🧘🏻‍♀️","1 Aug 2021, 10:49","1 Aug 2021, 11:49","","Yoga",,"Go with the flow - in studio 😍🧘🏻‍♀️",0,"normal",,,,3600
"Yoga 🧘🏻‍♀️","31 Jul 2021, 19:59","31 Jul 2021, 21:05","","Yoga",,"Yin yoga",0,"normal",,,,3960
"Leg day B","20 Jul 2021, 20:03","20 Jul 2021, 21:20","","Treadmill",,"",0,"normal",,,,660
"Leg day B","20 Jul 2021, 20:03","20 Jul 2021, 21:20","","Stretching",,"",0,"normal",,,,600
"Leg day B","20 Jul 2021, 20:03","20 Jul 2021, 21:20","","Romanian Deadlift (Barbell)",,"",0,"normal",40,15,,
"Leg day B","20 Jul 2021, 20:03","20 Jul 2021, 21:20","","Romanian Deadlift (Barbell)",,"",1,"normal",40,16,,
"Leg day B","20 Jul 2021, 20:03","20 Jul 2021, 21:20","","Romanian Deadlift (Barbell)",,"",2,"normal",40,18,,
"Leg day B","20 Jul 2021, 20:03","20 Jul 2021, 21:20","","Back Extension (Weighted Hyperextension)",,"",0,"normal",10,25,,
"Leg day B","20 Jul 2021, 20:03","20 Jul 2021, 21:20","","Back Extension (Weighted Hyperextension)",,"",1,"normal",10,20,,
"Leg day B","20 Jul 2021, 20:03","20 Jul 2021, 21:20","","Back Extension (Weighted Hyperextension)",,"",2,"normal",10,2128,,
"Leg day B","20 Jul 2021, 20:03","20 Jul 2021, 21:20","","Seated Leg Curl (Machine)",,"",0,"normal",85,18,,
"Leg day B","20 Jul 2021, 20:03","20 Jul 2021, 21:20","","Seated Leg Curl (Machine)",,"",1,"normal",90,15,,
"Leg day B","20 Jul 2021, 20:03","20 Jul 2021, 21:20","","Seated Leg Curl (Machine)",,"",2,"normal",90,12,,
"Leg day B","20 Jul 2021, 20:03","20 Jul 2021, 21:20","","Single Leg Standing Calf Raise",,"",0,"normal",,15,,
"Leg day B","20 Jul 2021, 20:03","20 Jul 2021, 21:20","","Single Leg Standing Calf Raise",,"",1,"normal",,15,,
"Leg day B","20 Jul 2021, 20:03","20 Jul 2021, 21:20","","Single Leg Standing Calf Raise",,"",2,"normal",,12,,
"Leg day B","20 Jul 2021, 20:03","20 Jul 2021, 21:20","","Single Leg Standing Calf Raise",,"",3,"normal",,12,,
"Leg day B","20 Jul 2021, 20:03","20 Jul 2021, 21:20","","Standing Calf Raise",,"",0,"normal",,30,,
"Leg day B","20 Jul 2021, 20:03","20 Jul 2021, 21:20","","Standing Calf Raise",,"",1,"normal",,30,,
"Leg day B","20 Jul 2021, 20:03","20 Jul 2021, 21:20","","Standing Calf Raise",,"",2,"normal",,30,,
"Leg day B","20 Jul 2021, 20:03","20 Jul 2021, 21:20","","Calf Extension (Machine)",,"",0,"normal",85,15,,
"Leg day B","20 Jul 2021, 20:03","20 Jul 2021, 21:20","","Calf Extension (Machine)",,"",1,"normal",85,25,,
"Leg day B","20 Jul 2021, 20:03","20 Jul 2021, 21:20","","Stretching",,"",0,"normal",,,,600
"Yoga 🧘🏻‍♀️","19 Jul 2021, 18:41","19 Jul 2021, 19:41","","Yoga",,"Stability and mobility",0,"normal",,,,3613
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Treadmill",,"",0,"normal",,,,540
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Stretching",,"",0,"normal",,,,480
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Face Pull",,"",0,"normal",20,15,,
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Face Pull",,"",1,"normal",30,14,,
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Face Pull",,"",2,"normal",20,12,,
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Seated Cable Row",,"",0,"normal",40,20,,
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Seated Cable Row",,"",1,"normal",55,16,,
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Seated Cable Row",,"",2,"normal",55,12,,
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Seated Cable Row",,"",3,"normal",40,16,,
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Bent Over Row (Barbell)",,"",0,"normal",30,18,,
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Bent Over Row (Barbell)",,"",1,"normal",30,19,,
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Bent Over Row (Barbell)",,"",2,"normal",30,16,,
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Bicep Curl (Barbell)",,"",0,"normal",30,12,,
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Bicep Curl (Barbell)",,"",1,"normal",30,12,,
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Bicep Curl (Barbell)",,"",2,"normal",30,10,,
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Dumbbell Row",,"",0,"normal",15,15,,
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Dumbbell Row",,"",1,"normal",15,15,,
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Dumbbell Row",,"",2,"normal",15,12,,
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Dumbbell Row",,"",3,"normal",15,12,,
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Dumbbell Row",,"",4,"normal",15,15,,
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Dumbbell Row",,"",5,"normal",15,15,,
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Hammer Curl (Dumbbell)",,"",0,"normal",30,12,,
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Hammer Curl (Dumbbell)",,"",1,"normal",30,10,,
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Hammer Curl (Dumbbell)",,"",2,"normal",20,16,,
"Pull workout 1","19 Jul 2021, 12:46","19 Jul 2021, 14:06","","Yoga",,"",0,"normal",,,,600
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Stair Machine",,"",0,"normal",,,,480
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Stretching",,"",0,"normal",,,,600
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Leg Raise Parallel Bars",,"",0,"normal",,12,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Leg Raise Parallel Bars",,"",1,"normal",,12,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Leg Raise Parallel Bars",,"",2,"normal",,12,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Heel Taps",0,"",0,"normal",,24,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Heel Taps",0,"",1,"normal",,30,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Heel Taps",0,"",2,"normal",,20,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Bicycle Crunch Raised Legs",0,"",0,"normal",,30,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Bicycle Crunch Raised Legs",0,"",1,"normal",,40,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Bicycle Crunch Raised Legs",0,"",2,"normal",,22,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Shoulder Press (Dumbbell)",,"",0,"normal",20,25,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Shoulder Press (Dumbbell)",,"",1,"normal",20,20,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Shoulder Press (Dumbbell)",,"",2,"normal",30,10,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Bench Press (Dumbbell)",,"",0,"normal",30,18,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Bench Press (Dumbbell)",,"",1,"normal",30,18,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Bench Press (Dumbbell)",,"",2,"normal",30,16,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Skullcrusher (Barbell)",,"",0,"normal",20,20,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Skullcrusher (Barbell)",,"",1,"normal",20,20,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Skullcrusher (Barbell)",,"",2,"normal",20,18,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Lateral Raise (Dumbbell)",,"",0,"normal",20,12,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Lateral Raise (Dumbbell)",,"",1,"normal",20,10,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Lateral Raise (Dumbbell)",,"",2,"normal",20,9,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Incline Bench Press (Dumbbell)",,"",0,"normal",30,14,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Incline Bench Press (Dumbbell)",,"",1,"normal",30,12,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Incline Bench Press (Dumbbell)",,"",2,"normal",30,10,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Triceps Rope Pushdown",,"",0,"normal",30,14,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Triceps Rope Pushdown",,"",1,"normal",30,12,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Triceps Rope Pushdown",,"",2,"normal",20,16,,
"Push workout 1 and abs","17 Jul 2021, 16:33","17 Jul 2021, 17:50","So happy to be able to go back to the gym 😝🤗🥳","Stretching",,"Yoga sequence practice for anxiety relief",0,"normal",,,,600
"Leg day A - back at the gym 🥳❤️","16 Jul 2021, 18:01","16 Jul 2021, 19:04","","Treadmill",,"",0,"normal",,,,600
"Leg day A - back at the gym 🥳❤️","16 Jul 2021, 18:01","16 Jul 2021, 19:04","","Stretching",,"",0,"normal",,,,600
"Leg day A - back at the gym 🥳❤️","16 Jul 2021, 18:01","16 Jul 2021, 19:04","","Hip Thrust (Barbell)",,"",0,"normal",,20,,
"Leg day A - back at the gym 🥳❤️","16 Jul 2021, 18:01","16 Jul 2021, 19:04","","Hip Thrust (Barbell)",,"",1,"normal",20,15,,
"Leg day A - back at the gym 🥳❤️","16 Jul 2021, 18:01","16 Jul 2021, 19:04","","Hip Thrust (Barbell)",,"",2,"normal",20,15,,
"Leg day A - back at the gym 🥳❤️","16 Jul 2021, 18:01","16 Jul 2021, 19:04","","Hip Thrust (Barbell)",,"",3,"normal",20,15,,
"Leg day A - back at the gym 🥳❤️","16 Jul 2021, 18:01","16 Jul 2021, 19:04","","Goblet Squat",,"",0,"normal",10,12,,
"Leg day A - back at the gym 🥳❤️","16 Jul 2021, 18:01","16 Jul 2021, 19:04","","Goblet Squat",,"",1,"normal",10,12,,
"Leg day A - back at the gym 🥳❤️","16 Jul 2021, 18:01","16 Jul 2021, 19:04","","Goblet Squat",,"",2,"normal",10,12,,
"Leg day A - back at the gym 🥳❤️","16 Jul 2021, 18:01","16 Jul 2021, 19:04","","Squat (Barbell)",,"",0,"normal",40,14,,
"Leg day A - back at the gym 🥳❤️","16 Jul 2021, 18:01","16 Jul 2021, 19:04","","Squat (Barbell)",,"",1,"normal",40,12,,
"Leg day A - back at the gym 🥳❤️","16 Jul 2021, 18:01","16 Jul 2021, 19:04","","Squat (Barbell)",,"",2,"normal",40,12,,
"Leg day A - back at the gym 🥳❤️","16 Jul 2021, 18:01","16 Jul 2021, 19:04","","Leg Press Horizontal (Machine)",,"",0,"normal",110,20,,
"Leg day A - back at the gym 🥳❤️","16 Jul 2021, 18:01","16 Jul 2021, 19:04","","Leg Press Horizontal (Machine)",,"",1,"normal",110,18,,
"Leg day A - back at the gym 🥳❤️","16 Jul 2021, 18:01","16 Jul 2021, 19:04","","Leg Press Horizontal (Machine)",,"",2,"normal",120,15,,
"Leg day A - back at the gym 🥳❤️","16 Jul 2021, 18:01","16 Jul 2021, 19:04","","Single Leg Glute Bridge",,"",0,"normal",,12,,
"Leg day A - back at the gym 🥳❤️","16 Jul 2021, 18:01","16 Jul 2021, 19:04","","Single Leg Glute Bridge",,"",1,"normal",,12,,
"Leg day A - back at the gym 🥳❤️","16 Jul 2021, 18:01","16 Jul 2021, 19:04","","Single Leg Glute Bridge",,"",2,"normal",,12,,
"Leg day A - back at the gym 🥳❤️","16 Jul 2021, 18:01","16 Jul 2021, 19:04","","Single Leg Glute Bridge",,"",3,"normal",,12,,
"Leg day A - back at the gym 🥳❤️","16 Jul 2021, 18:01","16 Jul 2021, 19:04","","Leg Extension (Machine)",,"",0,"normal",70,20,,
"Leg day A - back at the gym 🥳❤️","16 Jul 2021, 18:01","16 Jul 2021, 19:04","","Leg Extension (Machine)",,"",1,"normal",75,20,,
"Leg day A - back at the gym 🥳❤️","16 Jul 2021, 18:01","16 Jul 2021, 19:04","","Leg Extension (Machine)",,"",2,"normal",75,15,,
"Leg day A - back at the gym 🥳❤️","16 Jul 2021, 18:01","16 Jul 2021, 19:04","","Stretching",,"",0,"normal",,,,300
"Pull - at home","14 Jul 2021, 19:45","14 Jul 2021, 21:07","","Yoga",,"New video practice",0,"normal",,,,2580
"Pull - at home","14 Jul 2021, 19:45","14 Jul 2021, 21:07","","Bent Over Row (Dumbbell)",,"",0,"normal",20,16,,
"Pull - at home","14 Jul 2021, 19:45","14 Jul 2021, 21:07","","Bent Over Row (Dumbbell)",,"",1,"normal",20,16,,
"Pull - at home","14 Jul 2021, 19:45","14 Jul 2021, 21:07","","Bent Over Row (Dumbbell)",,"",2,"normal",20,16,,
"Pull - at home","14 Jul 2021, 19:45","14 Jul 2021, 21:07","","Cross Body Hammer Curl",,"",0,"normal",20,20,,
"Pull - at home","14 Jul 2021, 19:45","14 Jul 2021, 21:07","","Cross Body Hammer Curl",,"",1,"normal",20,20,,
"Pull - at home","14 Jul 2021, 19:45","14 Jul 2021, 21:07","","Cross Body Hammer Curl",,"",2,"normal",20,20,,
"Pull - at home","14 Jul 2021, 19:45","14 Jul 2021, 21:07","","Dumbbell Row",,"",0,"normal",10,15,,
"Pull - at home","14 Jul 2021, 19:45","14 Jul 2021, 21:07","","Dumbbell Row",,"",1,"normal",10,15,,
"Pull - at home","14 Jul 2021, 19:45","14 Jul 2021, 21:07","","Dumbbell Row",,"",2,"normal",10,15,,
"Pull - at home","14 Jul 2021, 19:45","14 Jul 2021, 21:07","","Dumbbell Row",,"",3,"normal",10,15,,
"Pull - at home","14 Jul 2021, 19:45","14 Jul 2021, 21:07","","Dumbbell Row",,"",4,"normal",10,15,,
"Pull - at home","14 Jul 2021, 19:45","14 Jul 2021, 21:07","","Dumbbell Row",,"",5,"normal",10,15,,
"Pull - at home","14 Jul 2021, 19:45","14 Jul 2021, 21:07","","Bicep Curl (Dumbbell)",,"",0,"normal",20,20,,
"Pull - at home","14 Jul 2021, 19:45","14 Jul 2021, 21:07","","Bicep Curl (Dumbbell)",,"",1,"normal",20,20,,
"Pull - at home","14 Jul 2021, 19:45","14 Jul 2021, 21:07","","Bicep Curl (Dumbbell)",,"",2,"normal",10,20,,
"Pull - at home","14 Jul 2021, 19:45","14 Jul 2021, 21:07","","Pullover (Dumbbell)",,"",0,"normal",10,14,,
"Pull - at home","14 Jul 2021, 19:45","14 Jul 2021, 21:07","","Pullover (Dumbbell)",,"",1,"normal",10,14,,
"Pull - at home","14 Jul 2021, 19:45","14 Jul 2021, 21:07","","Pullover (Dumbbell)",,"",2,"normal",10,15,,
"Pull - at home","14 Jul 2021, 19:45","14 Jul 2021, 21:07","","Stretching",,"Arm and back stretch",0,"normal",,,,600
"Push - at home","13 Jul 2021, 19:33","13 Jul 2021, 20:57","","Yoga",,"",0,"normal",,,,2827
"Push - at home","13 Jul 2021, 19:33","13 Jul 2021, 20:57","","Bench Press (Dumbbell)",,"",0,"normal",20,30,,
"Push - at home","13 Jul 2021, 19:33","13 Jul 2021, 20:57","","Bench Press (Dumbbell)",,"",1,"normal",20,25,,
"Push - at home","13 Jul 2021, 19:33","13 Jul 2021, 20:57","","Bench Press (Dumbbell)",,"",2,"normal",20,25,,
"Push - at home","13 Jul 2021, 19:33","13 Jul 2021, 20:57","","Bench Press (Dumbbell)",,"",3,"normal",20,18,,
"Push - at home","13 Jul 2021, 19:33","13 Jul 2021, 20:57","","Handstand Hold",,"",0,"normal",,,,15
"Push - at home","13 Jul 2021, 19:33","13 Jul 2021, 20:57","","Handstand Hold",,"",1,"normal",,,,15
"Push - at home","13 Jul 2021, 19:33","13 Jul 2021, 20:57","","Shoulder Press (Dumbbell)",,"",0,"normal",20,20,,
"Push - at home","13 Jul 2021, 19:33","13 Jul 2021, 20:57","","Shoulder Press (Dumbbell)",,"",1,"normal",20,15,,
"Push - at home","13 Jul 2021, 19:33","13 Jul 2021, 20:57","","Shoulder Press (Dumbbell)",,"",2,"normal",20,15,,
"Push - at home","13 Jul 2021, 19:33","13 Jul 2021, 20:57","","Lateral Raise (Dumbbell)",,"",0,"normal",10,20,,
"Push - at home","13 Jul 2021, 19:33","13 Jul 2021, 20:57","","Lateral Raise (Dumbbell)",,"",1,"normal",10,17,,
"Push - at home","13 Jul 2021, 19:33","13 Jul 2021, 20:57","","Lateral Raise (Dumbbell)",,"",2,"normal",10,18,,
"Push - at home","13 Jul 2021, 19:33","13 Jul 2021, 20:57","","Skullcrusher (Dumbbell)",,"",0,"normal",10,25,,
